Date,CU_Cathode_FM,CU_Cathode_US_DOM,CU_Cathode_RSA,CU_Cathode_Rotterdam,CU_Cathode_Germany,CU_Cathode_Shangai,CU_Cathode_Japan,CU_Cathode_Taiwan,CU_Cathode_Seasia,Currency,Unit_of_Measure
1994-12-13,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1994-12-14,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1994-12-15,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1994-12-16,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1994-12-19,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1994-12-20,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1994-12-21,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1994-12-22,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1994-12-23,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1994-12-26,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1994-12-27,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1994-12-28,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1994-12-29,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1994-12-30,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1995-01-02,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1995-01-03,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1995-01-04,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1995-01-05,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1995-01-06,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1995-01-09,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1995-01-10,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1995-01-11,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1995-01-12,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1995-01-13,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1995-01-16,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1995-10-26,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1995-10-27,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1995-10-30,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1995-10-31,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1995-11-01,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1995-11-02,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1995-11-03,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1995-11-06,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1995-11-07,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1995-11-08,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1995-11-09,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1995-11-10,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1995-11-13,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1995-11-14,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1995-11-15,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1995-11-16,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1995-11-17,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1995-11-20,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1995-11-21,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1995-11-22,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1995-11-23,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1995-11-24,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1995-11-27,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1995-11-28,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1995-11-29,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1995-11-30,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1995-12-01,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1995-12-04,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1995-12-05,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1995-12-06,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1995-12-07,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1995-12-08,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1995-12-11,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1995-12-12,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1995-12-13,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1995-12-14,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1995-12-15,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1995-12-18,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1995-12-19,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1995-12-20,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1995-12-21,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1995-12-22,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1995-12-25,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1995-12-26,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1995-12-27,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1995-12-28,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1995-12-29,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1996-01-01,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1996-01-02,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1996-01-03,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1996-01-04,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1996-01-05,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1996-01-08,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1996-01-09,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1996-01-10,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1996-01-11,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1996-01-12,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1996-01-15,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1996-01-16,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1996-01-17,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1996-01-18,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1996-01-19,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1996-01-22,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1996-01-23,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1996-01-24,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1996-01-25,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1996-01-26,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1996-01-29,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1996-01-30,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1996-01-31,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1995-07-11,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1995-07-12,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1995-07-13,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1995-07-14,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1995-07-17,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1996-02-01,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1998-11-06,NULL,0.00024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1998-11-09,NULL,0.00024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1998-11-10,NULL,0.00024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1998-11-11,NULL,0.00024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1998-11-12,NULL,0.00024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1998-11-13,NULL,0.00024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1998-11-16,NULL,0.00024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1998-11-17,NULL,0.00018,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1998-11-18,NULL,0.00018,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1998-11-19,NULL,0.00016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1998-11-20,NULL,0.00016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1998-11-23,NULL,0.00016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1998-11-24,NULL,0.00016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1998-11-25,NULL,0.00016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1998-11-26,NULL,0.00016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1998-11-27,NULL,0.00016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1998-11-30,NULL,0.00016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1998-12-01,NULL,0.00016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1998-12-02,NULL,0.00016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1998-12-03,NULL,0.00016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1998-12-04,NULL,0.00016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1998-12-07,NULL,0.00016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1998-12-08,NULL,0.00016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1998-12-09,NULL,0.00016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1998-12-10,NULL,0.00016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1998-12-11,NULL,0.00016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1998-12-14,NULL,0.00016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1998-12-15,NULL,0.00016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1998-12-16,NULL,0.00016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1998-12-17,NULL,0.00015,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1998-12-18,NULL,0.00015,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1998-12-21,NULL,0.00015,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1998-12-22,NULL,0.00015,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1998-12-23,NULL,0.00015,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1998-12-24,NULL,0.00015,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1998-12-25,NULL,0.00015,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1998-12-28,NULL,0.00015,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1998-12-29,NULL,0.00015,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1998-12-30,NULL,0.00015,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1998-12-31,NULL,0.00015,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1999-01-01,NULL,0.00015,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1999-01-04,NULL,0.00015,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1999-01-05,NULL,0.00015,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1999-01-06,NULL,0.00015,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1999-01-07,NULL,0.00015,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1999-01-08,NULL,0.00015,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1999-01-11,NULL,0.00015,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1999-01-12,NULL,0.00015,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1999-01-13,NULL,0.00015,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1999-01-14,NULL,0.00015,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1999-01-15,NULL,0.00015,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1999-01-18,NULL,0.00015,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1999-01-19,NULL,0.00015,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1999-01-20,NULL,0.00015,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1999-01-21,NULL,0.00015,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1999-01-22,NULL,0.00015,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1999-01-25,NULL,0.00015,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1999-01-26,NULL,0.00021,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1999-01-27,NULL,0.00021,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1999-01-28,NULL,0.00028,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1999-01-29,NULL,0.00028,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1999-02-01,NULL,0.00028,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1999-02-02,NULL,0.00028,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1999-02-03,NULL,0.00028,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1996-02-02,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1996-02-05,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1996-02-06,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1996-02-07,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1996-02-08,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1996-02-09,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1996-02-12,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1996-02-13,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1996-02-14,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1996-02-15,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1996-02-16,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1996-02-19,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1996-02-20,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1996-02-21,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1996-02-22,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1996-02-23,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1996-02-26,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1996-02-27,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1996-02-28,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1996-02-29,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1996-03-01,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1996-03-04,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1996-03-05,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1996-03-06,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1996-03-07,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1996-03-08,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1996-03-11,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1996-03-12,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1996-03-13,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1996-03-14,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1996-03-15,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1996-03-18,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1996-03-19,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1996-03-20,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1996-03-21,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1996-03-22,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1996-03-25,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1996-03-26,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1996-03-27,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1996-03-28,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1996-03-29,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1996-04-01,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1996-04-02,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1996-04-03,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1996-04-04,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1996-04-05,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1996-04-08,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1996-04-09,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1996-04-10,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1996-04-11,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1996-04-12,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1996-04-15,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1996-04-16,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1996-04-17,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1996-04-18,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1996-04-19,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1996-04-22,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1996-04-23,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1996-04-24,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1996-04-25,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1996-04-26,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1996-04-29,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1996-04-30,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1996-05-01,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1996-05-02,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1996-05-03,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1996-05-06,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1996-05-07,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1996-05-08,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1996-05-09,NULL,1.00E-05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1996-08-28,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1996-08-29,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1996-08-30,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1996-09-02,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1996-09-03,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1996-09-04,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1996-09-05,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1996-09-06,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1996-09-09,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1996-09-10,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1996-09-11,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1996-09-12,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1996-09-13,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1996-09-16,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1996-09-17,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1996-09-18,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1996-09-19,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1996-09-20,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1996-09-23,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1996-09-24,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
1996-09-25,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,us dollar,tonne
